mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06786165237426758,0.0018346455352234474,0.0040035247802734375,0.0006330128487294605,40,4,29,4,"{'n_estimators': 40, 'min_samples_split': 4, 'min_samples_leaf': 29, 'max_depth': 4}",0.5282473786619395,0.5719526622378179,0.6498843216902127,0.6630443960949461,0.5591451809940577,0.5944547879357949,0.05275130824106901,92
0.08227477073669434,0.003973627530195064,0.0038034915924072266,0.00040042407103115196,34,20,12,14,"{'n_estimators': 34, 'min_samples_split': 20, 'min_samples_leaf': 12, 'max_depth': 14}",0.7272938378306932,0.6402562957296196,0.6791487037061303,0.7095701046024615,0.6989895862851083,0.6910517056308025,0.029803651850059707,41
0.34891643524169924,0.008830751399921418,0.01581463813781738,0.001167177140754912,178,26,26,13,"{'n_estimators': 178, 'min_samples_split': 26, 'min_samples_leaf': 26, 'max_depth': 13}",0.5668492752866147,0.6099524805199467,0.6774908096872773,0.6862738993097894,0.5859079274456769,0.6252948784498609,0.048260679306321795,79
0.4466055393218994,0.006651307019270621,0.017215681076049805,0.0009806008909378037,173,18,4,19,"{'n_estimators': 173, 'min_samples_split': 18, 'min_samples_leaf': 4, 'max_depth': 19}",0.7539363777416961,0.6509178071618448,0.7038528917559803,0.716873825762955,0.74767936247141,0.7146520529787772,0.03692607098426334,11
0.0440399169921875,0.001899164208036354,0.0022020339965820312,0.0004003048085115577,25,14,25,4,"{'n_estimators': 25, 'min_samples_split': 14, 'min_samples_leaf': 25, 'max_depth': 4}",0.5164529211287899,0.5932431585587034,0.6632791008353447,0.679337580913012,0.5922906190229988,0.6089206760917698,0.058285517733328324,89
0.47302951812744143,0.013135975911210799,0.01781601905822754,0.0019408396646142154,166,5,4,21,"{'n_estimators': 166, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 21}",0.7599008701347039,0.6581436099150173,0.7154505415412747,0.7191682546240912,0.7584920993683663,0.7222310751166907,0.037138753445404335,3
0.25843467712402346,0.0034324882777676197,0.0104095458984375,0.0004904075886684832,109,7,10,20,"{'n_estimators': 109, 'min_samples_split': 7, 'min_samples_leaf': 10, 'max_depth': 20}",0.7309481800628576,0.6323323246713015,0.6953686533571619,0.725029153563886,0.719750331270684,0.7006857285851782,0.03625558301912416,27
0.1127023696899414,0.005318935129090342,0.005805158615112304,0.0007489399316627522,57,3,12,5,"{'n_estimators': 57, 'min_samples_split': 3, 'min_samples_leaf': 12, 'max_depth': 5}",0.6919636734265745,0.5929117303855607,0.6525867499709865,0.7188443425108773,0.6818740958188984,0.6676361184225794,0.042958235078705394,55
0.04243855476379395,0.0008005857520903081,0.0022021770477294923,0.0004003525632173939,21,10,23,6,"{'n_estimators': 21, 'min_samples_split': 10, 'min_samples_leaf': 23, 'max_depth': 6}",0.5792600636421319,0.6200871841071227,0.6877962467189682,0.7101769839801851,0.6043231464042969,0.6403287249705409,0.05013471445710065,73
0.11310253143310547,0.003035933020839982,0.00520472526550293,0.0004004002327264194,55,23,24,11,"{'n_estimators': 55, 'min_samples_split': 23, 'min_samples_leaf': 24, 'max_depth': 11}",0.5850274270855672,0.6224494330625181,0.6831600241634106,0.6946552843286229,0.6065992186277005,0.6383782774535638,0.043087019483089135,76
0.19094748497009278,0.0031269413638885454,0.007406997680664063,0.001021029945288365,102,23,29,15,"{'n_estimators': 102, 'min_samples_split': 23, 'min_samples_leaf': 29, 'max_depth': 15}",0.54854967176614,0.5972971737173753,0.6730201554295185,0.6683398502617346,0.5692463472898326,0.6112906396929202,0.050921732511127686,88
0.06165609359741211,0.002500223342168186,0.00320281982421875,0.0009808052901162541,27,25,12,8,"{'n_estimators': 27, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_depth': 8}",0.7061298732477571,0.629927186435014,0.6819693367192905,0.7370987894278778,0.7029573300436032,0.6916165031747085,0.03551487082390032,40
0.03521056175231933,0.00038502654448658804,0.001591062545776367,0.0005034730155005782,12,7,3,13,"{'n_estimators': 12, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 13}",0.7453960280229399,0.6642450580502104,0.700493411662449,0.7003500477978133,0.7736340440498934,0.7168237179166612,0.03833110027918968,7
0.15967073440551757,0.0034441507062819405,0.006405496597290039,0.000490349124532881,91,11,22,10,"{'n_estimators': 91, 'min_samples_split': 11, 'min_samples_leaf': 22, 'max_depth': 10}",0.6179138185406141,0.6195983302835348,0.6937457971379666,0.7131268503942167,0.6251597528166492,0.6539089098345963,0.0409710106533353,67
